title,link,word_count,date,author,comments_count,notes
Sledgehammer Training - Bigger Isn't Always Better,http://rosstraining.com/blog/2016/07/27/sledgehammer-training-bigger-isnt-always-better/,883,"July 27th, 2016",Ross,4,
Low-Tech Power Training,http://rosstraining.com/blog/2016/07/29/low-tech-power-training/,558,"July 29th, 2016",Ross,13,
Athletic Development - Beyond Strength and Endurance,http://rosstraining.com/blog/2016/08/11/athletic-development-beyond-strength/,846,"August 11th, 2016",Ross,11,
The Power of Resourcefulness - Julius Yego,http://rosstraining.com/blog/2016/08/21/the-power-of-resourcefulness-julius-yego/,526,"August 21st, 2016",Ross,4,
Still Pushing the Basics,http://rosstraining.com/blog/2016/05/31/still-pushing/,885,"May 31st, 2016",Ross,9,
Hack Away at the Unessential,http://rosstraining.com/blog/2016/06/07/hack-away-at-the-unessential/,790,"June 7th, 2016",Ross,8,
Eliminating Obstacles - Cary Kolat,http://rosstraining.com/blog/2016/07/01/eliminating-obstacles-cary-kolat/,454,"July 1st, 2016",Ross,1,
Doorway Pull-up Handles,http://rosstraining.com/blog/2016/07/05/doorway-pull-up-handles-2/,777,"July 5th, 2016",Ross,14,
Hand-Eye Coordination Training,http://rosstraining.com/blog/2016/07/25/hand-eye-coordination-training/,523,"July 25th, 2016",Ross,3,
Take Nothing for Granted,http://rosstraining.com/blog/2016/04/14/take-nothing-for-granted/,509,"April 14th, 2016",Ross,3,
Practice Like You Play - Deion Sanders,http://rosstraining.com/blog/2016/05/02/practice_like_you_play/,633,"May 2nd, 2016",Ross,4,
Training Anywhere with Furniture Sliders,http://rosstraining.com/blog/2016/04/27/training-anywhere-furniture-sliders/,386,"April 27th, 2016",Ross,3,
You Owe You - Eric Thomas,http://rosstraining.com/blog/2016/05/10/you-owe-you-eric-thomas/,477,"May 10th, 2016",Ross,7,
Seduced by Success,http://rosstraining.com/blog/2016/05/12/seduced-by-success/,658,"May 12th, 2016",Ross,4,
"Obsession, Dedication, and Sacrifice (Flea and Steve Nash)",http://rosstraining.com/blog/2016/02/19/obsession-dedication-and-sacrifice/,770,"February 19th, 2016",Ross,5,
Homemade Wheels - Over a Decade Later,http://rosstraining.com/blog/2016/02/24/homemade-wheels-over-a-decade-later/,620,"February 24th, 2016",Ross,7,
Strength Building - Beyond Specificity,http://rosstraining.com/blog/2016/03/16/strength-building-beyond-specificity/,1164,"March 16th, 2016",Ross,2,
Creative Exercise Opportunities,http://rosstraining.com/blog/2016/03/08/creative_exercise_opportunities/,690,"March 8th, 2016",Ross,14,
Exercise as a Treatment for Depression,http://rosstraining.com/blog/2016/04/05/exercise-as-a-treatment-for-depression/,556,"April 5th, 2016",Ross,15,
Carry Over Between Odd Objects and Weights - Part 1,http://rosstraining.com/blog/2016/01/27/carry-over-between-odd-objects-and-weights/,583,"January 27th, 2016",Ross,3,
Carry Over - Part 2,http://rosstraining.com/blog/2016/01/28/carry-over-part-2/,867,"January 28th, 2016",Ross,2,
Hand-Eye Coordination Drills,http://rosstraining.com/blog/2016/02/01/hand-eye-coordination-drills/,734,"February 1st, 2016",Ross,13,
Success is not an Accident - Stephen Curry,http://rosstraining.com/blog/2016/02/10/success-stephen-curry/,715,"February 10th, 2016",Ross,3,
Hand-Eye Coordination + Fatigue,http://rosstraining.com/blog/2016/02/12/hand-eye-coordination-fatigue/,796,"February 12th, 2016",Ross,2,
Dedication and Sacrifice as an Athlete,http://rosstraining.com/blog/2015/12/19/dedication-and-sacrifice-as-an-athlete/,285,"December 19th, 2015",Ross,2,
Motivation is Overrated,http://rosstraining.com/blog/2015/12/29/motivation-is-overrated/,778,"December 29th, 2015",Ross,32,
Loaded Carries for Strength,http://rosstraining.com/blog/2016/01/07/loaded-carries-for-strength/,659,"January 7th, 2016",Ross,11,
Adding Discipline to Passion,http://rosstraining.com/blog/2016/01/05/adding-discipline-to-passion/,1040,"January 5th, 2016",Ross,5,
Humbled by Nature,http://rosstraining.com/blog/2016/01/20/humbled_by_nature/,1047,"January 20th, 2016",Ross,13,
Ab Wheel Rollouts From Russia,http://rosstraining.com/blog/2015/12/02/ab-wheel-rollouts-from-russia/,616,"December 2nd, 2015",Ross,12,
Soreness Isn't a Goal,http://rosstraining.com/blog/2015/12/06/soreness-isnt-a-goal/,270,"December 6th, 2015",Ross,12,
Adversity is What Makes You,http://rosstraining.com/blog/2015/12/09/adversity-is-what-makes-you/,721,"December 9th, 2015",Ross,7,
Engage in a Daily Digital Detox,http://rosstraining.com/blog/2015/12/15/engage-in-a-daily-digital-detox/,651,"December 15th, 2015",Ross,8,
Never Gymless With Rope Pull-ups,http://rosstraining.com/blog/2015/12/16/never-gymless-with-rope-pull-ups/,540,"December 16th, 2015",Ross,7,
Maintenance in Training,http://rosstraining.com/blog/2015/11/20/maintenance-in-training/,406,"November 20th, 2015",Ross,6,
Band Resisted Overhead Press,http://rosstraining.com/blog/2015/11/17/band-resisted-overhead-press/,688,"November 17th, 2015",Ross,1,
Improve Productivity By Changing Scenery,http://rosstraining.com/blog/2015/11/23/improve-productivity-by-changing-scenery/,711,"November 23rd, 2015",Ross,10,
The Importance of Clarity,http://rosstraining.com/blog/2015/11/25/the-importance-of-clarity/,593,"November 25th, 2015",Ross,3,
Variety vs. Consistency,http://rosstraining.com/blog/2015/11/30/variety_vs_consistency/,169,"November 30th, 2015",Ross,6,
Throwing Stones vs. Throwing Sandbags,http://rosstraining.com/blog/2015/11/02/throwing-stones-vs-throwing-sandbags/,615,"November 2nd, 2015",Ross,2,
Focus On Results,http://rosstraining.com/blog/2015/11/10/focus-on-results/,316,"November 10th, 2015",Ross,3,
When Pull-ups Aren't An Option,http://rosstraining.com/blog/2015/11/06/when-pull-ups-arent-an-option/,531,"November 6th, 2015",Ross,17,
Navy SEAL Jocko Willink on Exercise and Training,http://rosstraining.com/blog/2015/11/11/navy-seal-jocko-willink-on-exercise-and-training/,449,"November 11th, 2015",Ross,15,
Amazing 60 Year Old Training,http://rosstraining.com/blog/2015/11/14/amazing-60-year-old-training/,488,"November 14th, 2015",Ross,12,
Restoring Confidence After Losing (New Video),http://rosstraining.com/blog/2015/10/21/restoring-confidence-after-losing-new-video/,312,"October 21st, 2015",Ross,6,
Overnight Success in Business and Sport,http://rosstraining.com/blog/2015/10/16/overnight-success-in-business-and-sport/,447,"October 16th, 2015",Ross,7,
Inspiring 2 Year Calisthenics Transformation,http://rosstraining.com/blog/2015/10/29/inspiring-2-year-calisthenics-transformation/,654,"October 29th, 2015",Ross,8,
Throwing Bag Madness,http://rosstraining.com/blog/2015/10/25/throwing-bag-madness/,999,"October 25th, 2015",Ross,7,
Confidence vs. Arrogance In Athletes,http://rosstraining.com/blog/2015/10/31/confidence-vs-arrogance-in-athletes/,364,"October 31st, 2015",Ross,4,
What Are The Best Training Shoes?,http://rosstraining.com/blog/2015/10/04/what-are-the-best-training-shoes/,1478,"October 4th, 2015",Ross,11,
Beyond The Physical Benefits of Health and Fitness Programs,http://rosstraining.com/blog/2015/10/01/beyond-the-physical-benefits-of-health-and-fitness-programs/,1396,"October 1st, 2015",Ross,35,
Enhance Your Jump Rope Workout Routine,http://rosstraining.com/blog/2015/10/08/enhance-your-jump-rope-workout-routine/,970,"October 8th, 2015",Ross,10,
Building Confidence In Your Athletes,http://rosstraining.com/blog/2015/10/15/building-confidence-in-your-athletes/,458,"October 15th, 2015",Ross,2,
Jumping Rope For Weight Loss?,http://rosstraining.com/blog/2015/10/10/jumping-rope-for-weight-loss/,1285,"October 10th, 2015",Ross,8,
Missed Workout Shaming,http://rosstraining.com/blog/2015/09/18/missed-workout-shaming/,681,"September 18th, 2015",Ross,6,
Technology Changes Faster Than Us,http://rosstraining.com/blog/2015/09/23/technology-changes-faster-than-us/,886,"September 23rd, 2015",Ross,8,
Resistance Band Good Mornings,http://rosstraining.com/blog/2015/09/25/resistance-band-good-mornings/,830,"September 25th, 2015",Ross,13,
How Much Sleep Do You Need?,http://rosstraining.com/blog/2015/09/11/how-much-sleep-do-you-need-2/,1237,"September 11th, 2015",Ross,20,
Arnold Schwarzenegger - Six Rules To Success,http://rosstraining.com/blog/2015/09/17/arnold-schwarzenegger-six-rules-to-success/,622,"September 17th, 2015",Ross,6,
Schwinn Airdyne and Assault Air Bike Training,http://rosstraining.com/blog/2015/09/05/schwinn-airdyne-assault-airbike-training/,1245,"September 5th, 2015",Ross,16,
Maximizing Your Towel Pull-ups,http://rosstraining.com/blog/2015/09/08/maximizing-your-towel-pull-ups/,505,"September 8th, 2015",Ross,3,
The Best Time To Exercise,http://rosstraining.com/blog/2015/09/09/the-best-time-to-exercise/,926,"September 9th, 2015",Ross,6,
Common Sense Nutrition,http://rosstraining.com/blog/2015/08/31/common-sense-nutrition/,427,"August 31st, 2015",Ross,18,
Frozen By Time Constraints and Specificity,http://rosstraining.com/blog/2015/09/03/frozen-by-time-constraints-and-specificity/,1225,"September 3rd, 2015",Ross,12,
"60 Years Old, Still Going Strong",http://rosstraining.com/blog/2015/08/10/60-years-old-still-going-strong/,674,"August 10th, 2015",Ross,7,
Band Resisted Pull-ups,http://rosstraining.com/blog/2015/08/12/band-resisted-pull-ups/,613,"August 12th, 2015",Ross,13,
Russian Paratrooper Training - 1973,http://rosstraining.com/blog/2015/08/18/russian-paratrooper-training-1973/,512,"August 18th, 2015",Ross,14,
Sledgehammer Training - Choosing a Hammer,http://rosstraining.com/blog/2015/08/20/sledgehammer-training-choosing-a-hammer/,887,"August 20th, 2015",Ross,7,
Something Beats Nothing,http://rosstraining.com/blog/2015/08/27/something-beats-nothing/,813,"August 27th, 2015",Ross,20,
Aging vs. Inactivity,http://rosstraining.com/blog/2015/07/07/aging-vs-inactivity/,531,"July 7th, 2015",Ross,8,
