title,link,word_count,date,author,comments_count,notes
Doing Too Much Causes Stress and Costs You Long Lasting Results,http://www.niashanks.com/doing-too-much/,856,"October 14, 2015",Nia Shanks,,
Why Most 30 Day Challenges Suck (and 3 Challenges That Actually Work),http://www.niashanks.com/30-day-challenges/,1450,"June 24, 2015",Nia Shanks,,
Fit and Fat Shaming - This Needs to Die. Now.,http://www.niashanks.com/fit-fat-shaming/,622,"June 19, 2015",Nia Shanks,,
7 Reasons Why You Should Not do a Sugar Detox,http://www.niashanks.com/sugar-detox/,1772,"July 2, 2015",Nia Shanks,,
5 Principles to Stay Fit on Vacation (or Traveling),http://www.niashanks.com/stay-fit-on-vacation-traveling/,1238,"July 21, 2015",Nia Shanks,,
Changing Women's Health and Fitness. Join the Revolution!,http://www.niashanks.com/changing-womens-health-fitness/,1006,"July 9, 2015",Nia Shanks,,
Life is too Short to Diet,http://www.niashanks.com/life-is-too-short-to-diet/,651,"July 30, 2015",Nia Shanks,,
"The Problem with ""Listen to Your Body"" and What to do About It",http://www.niashanks.com/listen-to-your-body/,703,"August 4, 2015",Nia Shanks,,
"The ""But I Only Have 20 Minutes"" Workout Solution",http://www.niashanks.com/20-minute-workout/,1023,"August 12, 2015",Nia Shanks,,
A Tasty Smoothie That Actually Keeps You Full,http://www.niashanks.com/smoothie-keeps-you-full/,913,"May 28, 2015",Nia Shanks,,
Disordered and Binge Eating - Who is at Risk and How to Break Free,http://www.niashanks.com/disordered-binge-eating/,352,"June 3, 2015",Nia Shanks,,
10 Instances When You Should do the Opposite of What's Popular,http://www.niashanks.com/opposite-popular/,1267,"June 10, 2015",Nia Shanks,,
6 Techniques to Add Variety to Bodyweight Exercises,http://www.niashanks.com/variety-bodyweight-exercises/,1413,"April 23, 2015",Nia Shanks,,
NEW Bodyweight Exercise and Workout Tutorial,http://www.niashanks.com/new-bodyweight-exercise-tutorial/,81,"April 28, 2015",Nia Shanks,,
Damage Control - What to do When You Over Indulge,http://www.niashanks.com/damage-control-when-you-over-indulge/,1016,"May 5, 2015",Nia Shanks,,
How to Stick to Your Diet,http://www.niashanks.com/how-to-stick-to-your-diet/,896,"May 13, 2015",Nia Shanks,,
4 Reasons Women Should Train for Strength,http://www.niashanks.com/women-should-train-strength/,881,"May 22, 2015",Nia Shanks,,
7 of the Best Bodyweight Exercises (and Easier to More Difficult Variations) You Should be Doing,http://www.niashanks.com/best-bodyweight-exercises/,1980,"April 21, 2015",Nia Shanks,,
"3 Ingredient Crock Pot Shredded Chicken (Cheap, Fast to Prepare, and TASTY)",http://www.niashanks.com/3-ingredient-shredded-chicken/,545,"March 26, 2015",Nia Shanks,,
Things Don't Always Go as Planned - This is What You Do,http://www.niashanks.com/dont-go-as-planned/,713,"March 4, 2015",Nia Shanks,,
Is Motivational Stuff Stupid?,http://www.niashanks.com/motivation/,871,"April 2, 2015",Nia Shanks,,
How to Perform Assisted Handstand Push-ups,http://www.niashanks.com/assisted-handstand-pushups/,631,"April 13, 2015",Nia Shanks,,
12 Ways to Alter Exercises for More Workout Variety,http://www.niashanks.com/alter-exercises/,2935,"February 24, 2015",Nia Shanks,,
1 BIG Reason Women Should Lift Heavy Things,http://www.niashanks.com/big-reason-women-lift-heavy/,659,"March 19, 2015",Nia Shanks,,
"13 Ways Women Can be MORE, Not Less",http://www.niashanks.com/be-more-not-less/,1785,"March 12, 2015",Nia Shanks,,
What Would Happen if You Focused on THIS and Not That?,http://www.niashanks.com/focus/,533,"December 10, 2014",Nia Shanks,,
5 Reasons to Avoid Detoxes & Cleanses (and What You Should Do Instead),http://www.niashanks.com/avoid-detoxes-cleanses/,1443,"December 30, 2014",Nia Shanks,,
Why I No Longer Set Goals and Why You (Perhaps) Shouldn't Either,http://www.niashanks.com/no-more-goals/,984,"January 6, 2015",Nia Shanks,,
The Women's Beginner Strength Training Guide,http://www.niashanks.com/womens-beginner-strength-training-guide/,1899,"February 12, 2015",Nia Shanks,,
Fast & Furious Bodyweight Ladder Workout,http://www.niashanks.com/bodyweight-ladder-workout/,1002,"January 13, 2015",Nia Shanks,,
Triple-Exercise Total Body Workouts,http://www.niashanks.com/triple-exercise-workout/,965,"January 27, 2015",Nia Shanks,,
You're Not Your Diet. You're Not Your Body Fat Percentage.,http://www.niashanks.com/not-your-diet/,852,"February 3, 2015",Nia Shanks,,
"These are the Bare Essentials, and They Produce Extraordinary Results",http://www.niashanks.com/bare-essentials/,897,"February 16, 2015",Nia Shanks,,
4 Ingredient Oatmeal French Toast-Cake,http://www.niashanks.com/oatmeal-cake/,1088,"October 15, 2014",Nia Shanks,,
Is Your Fitness Regimen Making You Awesome?,http://www.niashanks.com/fitness-regimen-awesome/,898,"October 22, 2014",Nia Shanks,,
One (Not Weird or Secret) Tip for Fat Loss,http://www.niashanks.com/fat-loss-tip/,755,"November 6, 2014",Nia Shanks,,
How to Correctly Perform Band Assisted Pull-ups AND An Advanced Variation,http://www.niashanks.com/band-assisted-pullup/,1543,"October 28, 2014",Nia Shanks,,
4 Reasons to Simplify Your Nutrition & Workout Habits,http://www.niashanks.com/simplify-nutrition-workout-habits/,928,"November 20, 2014",Nia Shanks,,
Stop Binge Eating - 33 Ways to Break Free,http://www.niashanks.com/stop-binge-eating/,1821,"November 11, 2014",Nia Shanks,,
Why You Shouldn't Have (Fat Loss) Goals,http://www.niashanks.com/dont-have-fat-loss-goals/,1403,"November 26, 2014",Nia Shanks,,
The NEW Definition of Fitness (or Just Another Stupid Fitness Article But You Should Read It Anyway),http://www.niashanks.com/redefine-fitness/,1542,"December 4, 2014",Nia Shanks,,
How to Respond When Life Kicks You in the Ovaries,http://www.niashanks.com/life-lessons/,1327,"August 19, 2014",Nia Shanks,,
Lift Like a Girl TV: Fit Girl Fashion Problems (and Solutions!). How to Wear Your Confidence.,http://www.niashanks.com/fit-girl-fashion/,786,"August 21, 2014",Nia Shanks,,
The 3 Step Process to Achieve ALL of Your Fitness Goals,http://www.niashanks.com/achieve-goals/,1155,"August 26, 2014",Nia Shanks,,
"What It Means To Be a ""Real"" Woman",http://www.niashanks.com/real-woman/,594,"September 3, 2014",Nia Shanks,,
One Powerful Tip for Better Workouts and More Results,http://www.niashanks.com/one-tip-better-workout/,476,"September 10, 2014",Nia Shanks,,
10 Week Minimalist Strength Training Program,http://www.niashanks.com/10-week-minimalist-program/,421,"September 16, 2014",Nia Shanks,,
High Rep Squat Workouts and Variations,http://www.niashanks.com/high-rep-squats/,1622,"September 25, 2014",Nia Shanks,,
This May be More Important Than How You Eat or Work Out,http://www.niashanks.com/mindfulness-2/,931,"October 2, 2014",Nia Shanks,,
"When ""Health and Fitness"" Isn't Really Healthy, and What to Do About It",http://www.niashanks.com/health-fitness/,1037,"July 2, 2014",Nia Shanks,,
"Lift Like a Girl TV - Molly Galbraith of Girls Gone Strong: Body Image, Motivation, and Developing Long-Term Habits",http://www.niashanks.com/molly-galbraith/,724,"June 26, 2014",Nia Shanks,,
You Don't Need a Gym to Get Fit - Try This Playground Workout,http://www.niashanks.com/playground-workout/,1073,"July 11, 2014",Nia Shanks,,
"For Transforming Your Body or Changing Your Life, Perspective is Your Greatest Tool",http://www.niashanks.com/perspective/,1403,"July 17, 2014",Nia Shanks,,
Total Body Workouts You Can Perform with a Swing Set (or Suspension Trainer),http://www.niashanks.com/swing-set-workout/,1092,"July 29, 2014",Nia Shanks,,
The Ultimate Guide on How to Not Care About What Other People Think of You and Live the Life You Want,http://www.niashanks.com/guide-not-care-what-people-think/,2301,"August 13, 2014",Nia Shanks,,
"Operation Play More, Work Out Less (Exercise is NOT Mandatory)",http://www.niashanks.com/play-2/,1594,"August 5, 2014",Nia Shanks,,
"Lift Like a Girl TV - Meg ""Fit Bitch"" Brown",http://www.niashanks.com/fit-bitch/,437,"May 27, 2014",Nia Shanks,,
Two Day Per Week Strength Training Program,http://www.niashanks.com/two-day-strength-program/,936,"May 30, 2014",Nia Shanks,,
Lift Like a Girl TV - Marianne Kane,http://www.niashanks.com/marianne-kane/,455,"June 3, 2014",Nia Shanks,,
"NEW Lift Like a Girl Tutorial - Workouts, Exercise Demos, and Techniques in One Convenient Location",http://www.niashanks.com/new-tutorial-workouts/,174,"June 6, 2014",Nia Shanks,,
4 Advantages of Dumbbell Exercises and Why You Should Use Them (And 3 Disadvantages),http://www.niashanks.com/dumbbell-exercises/,1527,"June 9, 2014",Nia Shanks,,
"Lift Like a Girl TV - Kellie Davis Discusses Strength Training and Nutrition Before, During, and After Pregnancy",http://www.niashanks.com/strength-train-pregnancy/,428,"June 12, 2014",Nia Shanks,,
The Unspoken Darkside to Training for Performance and Focusing on What Your Body Can Do,http://www.niashanks.com/darkside-performance/,1456,"June 17, 2014",Nia Shanks,,
"A Great, Underused, Single Leg Exercise You Should be Performing",http://www.niashanks.com/lateral-lunge/,799,"June 23, 2014",Nia Shanks,,
The Nutrition Survival Guide (Don't Become a Diet Zombie),http://www.niashanks.com/nutrition-survival-guide/,913,"May 13, 2014",Nia Shanks,,
Lift Like a Girl TV with Jill Coleman: Give Your Mind a Makeover (This is the Ultimate Game Changer),http://www.niashanks.com/mindset/,647,"July 22, 2014",Nia Shanks,,
"Health and Fitness Gone Bad - When It Degrades Women, And What We Can Do About It",http://www.niashanks.com/fitness-degrade-women/,474,"April 15, 2014",Nia Shanks,,
4 Delicious Slow Cooker Recipes and 3 Reasons Why It's the Best Kitchen Tool Ever,http://www.niashanks.com/slow-cooker-recipes/,1021,"May 16, 2014",Nia Shanks,,
Does Your Fitness Regimen Pass The Test? Why You Need to be able to Answer Yes! to This One Question,http://www.niashanks.com/fitness-test/,334,"April 18, 2014",Nia Shanks,,
"7 Simple Steps to Lose Fat, and Keep It Off",http://www.niashanks.com/lose-fat-easily/,1455,"April 23, 2014",Nia Shanks,,
"The ""I Don't Want to Work Out But I Know I Need to"" Workout Solution",http://www.niashanks.com/dont-want-to-work-out/,1397,"April 30, 2014",Nia Shanks,,
You're Stronger Than You Think You Are,http://www.niashanks.com/stronger-than-you-think/,584,"March 31, 2014",Nia Shanks,,
5 Reasons Women Should Strength Train That are WAY Better than just Building a Great Looking Body,http://www.niashanks.com/strength-training-benefits/,1245,"May 6, 2014",Nia Shanks,,
Let Go: How to Get Rid of Anxiety Caused by Health and Fitness (And Why It Will Help Achieve Better Results),http://www.niashanks.com/let-go/,1287,"May 9, 2014",Nia Shanks,,
"Intuitive Strength Training: What It Is, Why It's Awesome, and How It Can Help You Achieve Better Results",http://www.niashanks.com/intuitive-strength-training-awesome/,737,"March 4, 2014",Nia Shanks,,
The Fatigue Fallacy: You Don't Have to Finish Your Workouts Exhausted (and What REALLY Matters),http://www.niashanks.com/workout-fatigue/,1562,"March 12, 2014",Nia Shanks,,
"51 Rules to Become Your Own (S)hero. Write Your Own Rules, Build a Body You Love, and Live an Awesome Life.",http://www.niashanks.com/become-your-own-shero/,1838,"March 19, 2014",Nia Shanks,,
Nutrition is Complicated: You Can't Trust Your Body or Figure It Out on Your own. Or so you've been told.,http://www.niashanks.com/nutrition-trust-your-body/,613,"March 25, 2014",Nia Shanks,,
What's Your Excuse? (Why This is a Stupid Question and What to Ask Instead),http://www.niashanks.com/whats-your-excuse/,536,"April 3, 2014",Nia Shanks,,
Stay Lean Without Tracking Your Calories or Macros in 4 Easy Steps,http://www.niashanks.com/stay-lean-without-tracking/,1175,"April 8, 2014",Nia Shanks,,
Get Stronger with the 54321 Method,http://www.niashanks.com/get-stronger-54321/,695,"April 10, 2014",Nia Shanks,,
"3 Bodyweight Exercises You Should Try for Glutes, Shoulders, and Legs",http://www.niashanks.com/3-bodyweight-exercises-glutes-shoulders-legs/,571,"December 10, 2013",Nia Shanks,,
Why You Should Abandon Your Initial New Year Resolution (And What to do Instead),http://www.niashanks.com/new-year-resolution/,1309,"December 31, 2013",Nia Shanks,,
Ditch Elimination Diets. Take the 30 Day Addition Diet Challenge Instead.,http://www.niashanks.com/addition-diet/,951,"December 18, 2013",Nia Shanks,,
Numbers Don't Define You,http://www.niashanks.com/numbers-dont-define-you/,414,"January 15, 2014",Nia Shanks,,
"6 (Sane and Simple) Rules to Lift Like a Girl, Get Results, and be More Awesome",http://www.niashanks.com/6-rules-lift-like-girl/,1502,"January 27, 2014",Nia Shanks,,
Confessions of a Personal Trainer: Experiences with Binge Eating and Over Exercising,http://www.niashanks.com/confession-binge-exercise/,1096,"February 4, 2014",Nia Shanks,,
"A Weekly Example of How I Currently Eat, Work Out, and Why I Do It This Way",http://www.niashanks.com/workout-eat-week-example/,2373,"February 12, 2014",Nia Shanks,,
Stop Labeling Yourself by Their Standards (and do This Instead),http://www.niashanks.com/labels/,1000,"February 26, 2014",Nia Shanks,,
A Case for Staying off the Scale and Not Weighing Yourself,http://www.niashanks.com/stay-off-scale/,804,"September 25, 2013",Nia Shanks,,
14 Train to Be Awesome FAQs,http://www.niashanks.com/train-to-be-awesome-faq/,2052,"October 16, 2013",Nia Shanks,,
Top 7 Reasons You Should Train to Be Awesome,http://www.niashanks.com/top-7-reasons-train-awesome/,1575,"October 14, 2013",Nia Shanks,,
Consistency Trumps Perfection. It's About Sustainable Habits.,http://www.niashanks.com/consistency-trumps-perfection/,1439,"October 23, 2013",Nia Shanks,,
